Emb_0,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,Emb_8,Emb_9,Emb_10,Emb_11,Emb_12,Emb_13,Emb_14,Emb_15,Emb_16,Emb_17,Emb_18,Emb_19,Emb_20,Emb_21,Emb_22,Emb_23,Emb_24,Emb_25,Emb_26,Emb_27,Emb_28,Emb_29,Emb_30,Emb_31,Emb_32,Emb_33,Emb_34,Emb_35,Emb_36,Emb_37,Emb_38,Emb_39,Emb_40,Emb_41,Emb_42,Emb_43,Emb_44,Emb_45,Emb_46,Emb_47,Emb_48,Emb_49,Emb_50,Emb_51,Emb_52,Emb_53,Emb_54,Emb_55,Emb_56,Emb_57,Emb_58,Emb_59,Emb_60,Emb_61,Emb_62,Emb_63,Emb_64,Emb_65,Emb_66,Emb_67,Emb_68,Emb_69,Emb_70,Emb_71,Emb_72,Emb_73,Emb_74,Emb_75,Emb_76,Emb_77,Emb_78,Emb_79,Emb_80,Emb_81,Emb_82,Emb_83,Emb_84,Emb_85,Emb_86,Emb_87,Emb_88,Emb_89,Emb_90,Emb_91,Emb_92,Emb_93,Emb_94,Emb_95,Emb_96,Emb_97,Emb_98,Emb_99,Emb_100,Emb_101,Emb_102,Emb_103,Emb_104,Emb_105,Emb_106,Emb_107,Emb_108,Emb_109,Emb_110,Emb_111,Emb_112,Emb_113,Emb_114,Emb_115,Emb_116,Emb_117,Emb_118,Emb_119,Emb_120,Emb_121,Emb_122,Emb_123,Emb_124,Emb_125,Emb_126,Emb_127
0.044973932,-0.0049533765,0.07112612,-0.071858674,0.024854593,0.04469441,-0.098177984,-0.045740232,-0.112029724,0.07678348,0.073286965,0.14459395,-0.10350562,0.059161343,0.10170406,-0.16952416,-0.040258843,-0.056666788,-0.042111572,-0.07871169,-0.07283219,0.07312191,-0.06838391,-0.11373523,-0.0047857733,-0.039510056,-0.09498974,-0.02826087,0.027480919,0.014903125,-0.099118516,0.1432417,-0.08964778,-0.0024964714,-0.089608096,0.110615484,-0.10982965,0.03952589,0.06309782,0.08501923,0.1373644,0.12278913,0.08978185,-0.16150786,-0.015310499,-0.10906178,-0.0951161,0.05187097,0.14383805,-0.11601009,0.055708464,-0.007409163,-0.12501845,-0.10612178,0.1568572,0.13007663,0.015187049,-0.111054145,-0.028765205,0.057616718,0.060072105,-0.0070350477,-0.009593556,-0.0394972,-0.0090182675,-0.113537274,0.05489531,0.035373613,-0.07105198,0.06584315,0.122751646,-0.10919769,0.09002301,-0.081765495,0.098222174,0.120632514,0.0069943895,-0.14832158,0.055357266,0.08862005,0.0577492,-0.14755276,-0.13081527,0.121124804,0.030647207,-0.028872818,-0.13080059,0.13620031,-0.1265831,-0.034822166,-0.1744615,0.104869485,0.054224584,0.16661124,0.056280904,-0.021186663,-0.01981,0.0001400287,-0.073720455,0.109814554,-0.12946485,0.027588354,0.07591962,0.012463561,0.08053134,-0.13326646,0.004773849,-0.023280613,0.024761055,-0.03600846,-0.103549086,0.08039092,-0.11751764,0.121329874,-0.10332062,0.007321496,-0.097435035,-0.009894402,-0.044434723,0.020358743,-0.119076826,0.00029223587,-0.011447262,0.13711606,0.03026117,0.12338078,0.050760653,-0.13248672
-0.0014274953,-0.0627451,-0.01487792,0.10229666,-0.07036082,0.009767714,0.128219,0.055728517,0.14045848,-0.12824737,-0.111243084,-0.15065654,0.13521706,-0.09381061,-0.12620682,0.14635102,-0.042497046,0.007173622,0.064690135,0.13302141,0.03387885,-0.11567351,0.095816925,0.10492209,0.07963587,-0.008127702,0.06927212,-0.041747395,-0.061608277,-0.031070199,0.10694351,-0.08105479,0.024643637,0.0725166,0.116537035,-0.070141345,0.10151461,0.048254233,0.008535256,-0.13358295,-0.09055792,-0.06788596,-0.093714885,0.1281078,-0.01999823,0.109448425,0.13830647,-0.088531695,-0.082565606,0.035898134,0.011785365,-0.087242365,0.08784033,0.06999765,-0.13839412,-0.12479576,-0.013801394,0.09861321,-0.010848667,-0.03661415,-0.09150473,-0.066221595,0.0238441,0.09464282,-0.030342724,0.08109418,0.010312058,0.039008494,0.051786188,-0.09585263,-0.11476533,0.13903084,-0.11748643,0.0500793,-0.13614532,-0.10670655,-0.049775865,0.13690849,-0.1126808,-0.085947536,-0.04658024,0.11456822,0.11665803,-0.11122719,0.007732236,-0.009663176,0.05234018,-0.10275479,0.14001545,0.086708896,0.13503072,-0.09804263,-0.07958595,-0.14644626,0.002534271,-0.032882668,0.06070418,0.028195292,0.120469846,-0.070605315,0.15024965,0.040060427,-0.1026539,0.04858191,-0.02224311,0.13149643,0.06310512,-0.033772122,-0.04488516,0.036197506,0.081274465,-0.08805674,0.043583017,-0.14310525,0.059881598,-0.031358283,0.11031058,0.0052127894,0.036991756,0.06507949,0.05657904,0.025925266,0.06325319,-0.12788296,-0.10494314,-0.118929096,-0.10222709,0.12641305
-0.103150666,0.11027665,-0.07992181,-0.07536121,0.13310078,-0.081031404,-0.12194464,-0.05270816,-0.05992766,0.0627546,0.053104244,0.058073454,-0.04233824,0.07251605,0.0071342685,-0.019815061,0.1467519,0.09775974,-0.0785414,-0.13578674,0.06878774,0.119969875,-0.12480321,0.06086338,-0.14558645,0.10467247,-0.018626148,0.14980212,0.08357043,0.06055793,-0.0663967,-0.04784386,0.14904492,-0.15300201,-0.022993553,-0.07340028,0.03549106,-0.12748787,-0.13044436,0.08729509,-0.061417382,-0.078155845,0.0012621855,-0.043891095,0.04656415,-0.06646575,-0.09114522,0.075562805,-0.11321895,0.1394132,-0.10733683,0.15975098,0.049119487,0.03539252,-0.0391852,-0.029132063,-0.019425072,0.010676996,0.078791134,-0.05376729,0.012785329,0.13282423,-0.03966454,-0.1443234,0.14738312,0.04176806,-0.11408337,-0.13412122,0.047995776,0.13132894,-0.0065628896,-0.051981777,0.054950945,0.08588009,0.04258702,-0.05103818,0.10613334,-0.04660601,0.11150571,0.025480866,-0.06912976,0.06453282,0.02887197,-0.049893506,-0.07813637,0.060383823,0.16816302,-0.026975045,-0.0544484,-0.09986814,-0.006353118,0.01921164,0.11177301,-0.0024350476,-0.15087639,0.11646961,-0.08339784,-0.050262444,-0.11601519,-0.045634005,-0.053649258,-0.16383371,0.11714935,-0.10935076,-0.102230884,0.014587488,-0.09784496,0.07811251,0.05994408,-0.006700538,0.015126171,0.08945112,0.074323796,0.08853582,0.08808207,0.033342376,-0.11497001,0.01255483,0.008718778,-0.15893577,0.1206626,-0.0672191,-0.13941576,0.06819728,0.12470323,0.025462287,0.113216594,-0.035891328
-0.02264415,-0.039821755,-0.044878773,0.09164548,-0.049609076,0.00855353,0.13706109,0.06435303,0.13123389,-0.11189286,-0.09354533,-0.15712999,0.15106575,-0.095579475,-0.12115065,0.12584329,-0.009513285,0.011249995,0.0446479,0.13438097,0.044243895,-0.10946238,0.06659547,0.13856457,0.04762011,-0.0060716,0.09808324,-0.028360734,-0.050184283,0.0012172853,0.11425551,-0.07535279,0.060628466,0.04910507,0.10338943,-0.0730286,0.10240922,0.0024839242,-0.029059265,-0.14593704,-0.073343396,-0.07175598,-0.10959211,0.14782937,-0.02735647,0.09269634,0.1329044,-0.09810572,-0.092562184,0.06309543,-0.02734114,-0.06355701,0.116005756,0.092522725,-0.121290416,-0.09290421,-0.03242855,0.09259007,-0.0038963638,-0.0655253,-0.10115799,-0.03948336,0.030802136,0.06830968,-0.033499796,0.09235084,-0.021558842,0.045273513,0.0868806,-0.0774212,-0.11453237,0.11465212,-0.10913656,0.045307584,-0.13676457,-0.11845305,-0.04617001,0.16100036,-0.10075056,-0.108172715,-0.06824963,0.14865507,0.11992304,-0.11563823,-0.020049676,0.0029104173,0.06980761,-0.09472414,0.14095123,0.06875016,0.1239385,-0.10302955,-0.06524567,-0.13432558,0.0005260221,-0.028406292,0.048160367,0.021362847,0.12254289,-0.094289325,0.13037488,0.011261361,-0.094928116,0.03632178,-0.030721681,0.123768225,0.0377775,-0.014337869,-0.01781463,0.045260713,0.08955948,-0.07807827,0.08534772,-0.1388044,0.10672379,-0.025911674,0.10835736,0.01129157,0.07525259,0.053549822,0.06944314,0.027235117,0.07668973,-0.11905781,-0.11365283,-0.12799643,-0.08967671,0.11505558
-0.03214703,-0.03595522,-0.031092364,0.094532296,-0.05058312,0.006539443,0.11104348,0.061443698,0.13460505,-0.12874226,-0.10266746,-0.13665679,0.13348402,-0.06944607,-0.117331915,0.15070339,-0.01167682,0.022666985,0.06313717,0.1192172,0.04658322,-0.10878149,0.09331944,0.1243043,0.05411726,0.00881844,0.07810915,-0.015525686,-0.044123434,-0.025217699,0.11221893,-0.09935439,0.051773977,0.052036814,0.12763602,-0.08416538,0.121016316,0.019119706,-0.0067249695,-0.116095334,-0.10009779,-0.086576104,-0.09515001,0.11752806,-0.01307377,0.11022642,0.11969637,-0.08604456,-0.09548984,0.058093186,-0.0130404085,-0.060887575,0.13880382,0.08612221,-0.14962475,-0.13519634,-0.02575314,0.10147712,0.007603027,-0.05324396,-0.08844661,-0.048812103,0.025578102,0.07007907,-0.0077435756,0.09963207,-0.015143979,0.019033497,0.055114314,-0.0873727,-0.13350981,0.13721414,-0.11582845,0.072370775,-0.13533181,-0.10917661,-0.04168399,0.15239792,-0.11509927,-0.08804052,-0.06269397,0.1147445,0.12039003,-0.12620597,-0.015729992,0.007987085,0.061684232,-0.111948654,0.12920529,0.07587858,0.14494906,-0.096064664,-0.06861077,-0.14581239,-0.012694385,-0.014835794,0.058088247,0.02732499,0.107020624,-0.09552077,0.14801124,0.020031719,-0.08798002,0.03478177,-0.036987167,0.14499922,0.041836318,-0.014018309,-0.044412177,0.03246771,0.09600978,-0.0802572,0.07091722,-0.13948815,0.08957739,-0.028298922,0.09887653,0.013075716,0.050017875,0.036031693,0.08367947,0.009879051,0.053529594,-0.13252153,-0.06928618,-0.11305497,-0.09435828,0.11635993
0.11270957,-0.16442107,0.09750122,-0.036301535,-0.18410903,0.031787995,0.11948739,-0.05282331,-0.062509455,0.08802953,0.054670766,-0.09691369,0.055529106,-0.14138079,0.02574911,0.0020099476,-0.19189337,0.011305031,0.021836989,0.099422544,-0.032534603,-0.02234583,0.04152909,-0.104157805,0.01187323,-0.18672796,0.06580185,-0.2453568,-0.007470889,0.008703577,-0.09533602,0.03012629,-0.0737823,0.006517588,-0.08930766,0.11835835,0.03780069,0.16256054,0.060105648,-0.051226895,0.16158259,0.040998906,0.02820292,0.057323307,-0.056291137,-0.089202024,-0.009094423,-0.041278183,-0.028003305,-0.12224334,0.09081268,-0.03822539,-0.096357,-0.08786055,-0.039358713,-0.06351375,0.037260845,-0.07740179,-0.118808664,0.09645351,0.024083914,-0.038269024,0.070274636,0.12161491,-0.15145816,-0.10850068,0.078631535,0.13910146,-0.007487692,-0.014097788,0.026188286,-0.033091042,-0.11291093,-0.19501558,0.0020577875,-0.01654282,0.02114096,-0.0024670349,-0.0066771433,0.011187259,0.046575826,0.016767252,0.05196929,0.06335958,0.019076275,-0.11966239,-0.018640378,0.08196642,0.01689508,0.079676546,0.11220481,0.0306492,-0.09136179,0.025960153,0.1052567,-0.18803328,-0.0013380242,-0.04544336,-0.009829331,0.15528992,0.057246163,0.061440703,-0.17576332,-0.029119706,0.1589316,-0.049301494,0.009318724,0.012729654,0.022438064,0.03404539,-0.071433775,0.1345447,-0.16661553,0.05179168,-0.110210575,0.016904572,0.08513393,-0.06768113,-0.047143515,0.18180214,-0.0052872347,0.035422076,0.10888665,-0.13652545,-0.07192037,-0.0056944955,-0.06827933,0.040504854
-0.0081406,-0.07969111,-0.0034853336,0.103426754,-0.07757229,0.022032026,0.14067632,0.05438507,0.15111655,-0.13315925,-0.09650882,-0.14994451,0.13537975,-0.10079894,-0.13547356,0.13796273,-0.057578675,0.012489613,0.08855284,0.16392596,0.020690994,-0.08512634,0.119262554,0.08981954,0.09069449,-0.010556155,0.065381825,-0.039955474,-0.04903838,-0.035635665,0.088115446,-0.086091526,-0.011077151,0.065860726,0.09787837,-0.06604214,0.10826273,0.049631298,0.023687683,-0.13948835,-0.07749639,-0.0432382,-0.08916559,0.12502436,-0.028242938,0.09827483,0.12719502,-0.098277405,-0.06039578,0.05399128,0.024270559,-0.07103231,0.10678336,0.062129736,-0.1426562,-0.09105529,-0.025769247,0.092297666,-0.025608666,-0.028369118,-0.106535316,-0.07379304,0.037474643,0.09798112,-0.052417234,0.08250427,0.010105649,0.051258974,0.040235046,-0.07751072,-0.13238056,0.13493836,-0.11128554,0.044287317,-0.14134482,-0.08834464,-0.06408239,0.15871425,-0.110817574,-0.08278903,-0.06816566,0.098418884,0.10616738,-0.11245789,-0.004205219,-0.011015901,0.015254538,-0.09874994,0.1499404,0.098663956,0.102610864,-0.11313275,-0.0878637,-0.14627141,0.008764635,-0.035950817,0.065343045,0.051110905,0.13864979,-0.07352089,0.14928067,0.042158365,-0.112433136,0.05415553,0.025661815,0.115161,0.07150642,-0.0449493,-0.047397945,0.036730453,0.08844218,-0.091510385,0.05289066,-0.13399754,0.03382218,-0.039042976,0.07467731,0.00013278546,0.034509733,0.030655308,0.032621004,0.050768733,0.09311295,-0.113806725,-0.114038385,-0.09725564,-0.13028578,0.10413585
0.036158293,0.03833778,0.0539842,-0.077196926,0.04076658,0.014418684,-0.09421677,-0.047969796,-0.14678416,0.13769089,0.078894384,0.13527901,-0.15261935,0.062270056,0.11522155,-0.12396556,-0.006347307,-0.009107201,-0.0527875,-0.10831348,-0.061163425,0.07604072,-0.07998596,-0.11142295,-0.015110153,-0.033090144,-0.07391527,0.01167221,0.039883185,0.032919213,-0.09923363,0.11358643,-0.048058543,-0.025469925,-0.103152715,0.08821978,-0.12362424,-0.037840825,0.0096743405,0.11076206,0.10837532,0.0964836,0.095491864,-0.13431108,-0.014744183,-0.10055129,-0.12431747,0.06649414,0.09789636,-0.08352638,0.026783952,0.045017496,-0.1322015,-0.10670701,0.15440771,0.12684798,0.03237982,-0.11790378,-0.032452244,0.044941783,0.06802454,0.06372122,-0.006458028,-0.054150444,-0.009646847,-0.11485078,0.026058422,-0.010984978,-0.06487823,0.07067212,0.13204587,-0.14406444,0.11019322,-0.084703974,0.12528335,0.12122321,0.034516416,-0.15322556,0.10396354,0.087067336,0.0635326,-0.120383285,-0.14074995,0.12818103,0.018137105,-0.020314433,-0.087653354,0.12208621,-0.1446397,-0.08435849,-0.11889346,0.111303605,0.052379522,0.16676673,0.007093858,0.0074077793,-0.047209647,-0.015121892,-0.11249362,0.09175923,-0.15131265,-0.022988101,0.062551826,-0.022553261,0.05492891,-0.16250208,-0.024801267,0.010741862,0.0339186,-0.027399465,-0.09973727,0.09768407,-0.0984331,0.12950224,-0.086604014,0.008654663,-0.08380487,0.00016051788,-0.050377302,-0.031775948,-0.06049107,-0.011746762,-0.029469542,0.1399628,0.06959766,0.12600015,0.091388606,-0.118550874
0.00048506304,-0.0682875,-0.010303502,0.09822666,-0.079033986,0.014754489,0.13348542,0.0567155,0.14662556,-0.13303834,-0.11684254,-0.14497575,0.13494097,-0.096181676,-0.1236168,0.14026017,-0.047238816,-0.00014153055,0.06898536,0.13472219,0.031316027,-0.12021424,0.105300106,0.09648515,0.08916264,-0.012039419,0.066158764,-0.052777454,-0.0637301,-0.039580293,0.10688116,-0.07412866,0.02137193,0.07730421,0.11246327,-0.067481376,0.09576185,0.04259856,0.016147751,-0.13119896,-0.08492213,-0.060387675,-0.08619128,0.12733103,-0.021470988,0.11273142,0.13610132,-0.08931367,-0.07334473,0.03332498,0.020290704,-0.09460109,0.08386223,0.07104299,-0.12403725,-0.120404035,-0.012247641,0.101958066,-0.012022966,-0.029725118,-0.092892244,-0.074889325,0.02069686,0.09735241,-0.03523207,0.0802902,0.0114253275,0.040341634,0.04673374,-0.10386029,-0.111010395,0.1445666,-0.121762514,0.041938,-0.13144875,-0.09740254,-0.05213238,0.14052457,-0.11961634,-0.08356961,-0.048418425,0.107232384,0.107802264,-0.10614971,0.008481046,-0.012661282,0.039413728,-0.10443072,0.14678928,0.09083379,0.11974873,-0.10045722,-0.0747104,-0.14184484,0.01481133,-0.034592174,0.061045557,0.026427679,0.12849963,-0.06511616,0.14933245,0.049647193,-0.11042238,0.053135067,-0.013403442,0.12755169,0.068840295,-0.037136268,-0.046890695,0.03683108,0.07985567,-0.09099941,0.035733223,-0.1504985,0.052151095,-0.035784595,0.1050524,0.01177741,0.036961574,0.07271216,0.048472475,0.030286694,0.06380826,-0.13593452,-0.10179713,-0.12061738,-0.10609422,0.12742248
-0.009118956,0.085350975,-0.0077207913,-0.08922108,-0.011359477,0.01738693,-0.1603362,-0.04961796,-0.16574094,0.075721875,0.08281462,0.10825351,-0.14600326,0.04544043,0.06962636,-0.12006489,0.039881803,0.063153245,-0.10297658,-0.14739841,-0.009365322,0.09331896,-0.08049045,-0.11950382,-0.10608098,-0.016187456,-0.04764263,0.05244725,0.021659698,0.04646294,-0.06199992,0.05330262,0.047624394,-0.09188801,-0.09369025,0.08008828,-0.12685487,-0.08882643,-0.06234387,0.08316878,0.06898965,0.09536768,0.096970975,-0.09456214,0.024968008,-0.11972923,-0.08626034,0.02091859,0.106333226,0.0023530868,-0.02718179,0.012261304,-0.087914996,-0.03981832,0.16636111,0.14307329,-0.0027173397,-0.056940686,0.041530762,0.07636243,0.08450972,0.10443899,-0.02109438,-0.13403225,0.032225393,-0.046574984,-0.013658559,-0.07297602,-0.07758826,0.06526208,0.1319625,-0.141625,0.07432353,-0.060784534,0.11350889,0.10445446,0.091267556,-0.14832422,0.13871968,0.060005013,0.01741731,-0.061137967,-0.10399793,0.08946651,0.017514015,0.006993437,-0.051215716,0.10434844,-0.11250632,-0.05200521,-0.15839541,0.057738423,0.076182015,0.080202736,0.033260737,0.018220881,-0.119575985,-0.08659624,-0.18654948,0.08003211,-0.20697431,-0.060826607,0.08667076,-0.10027729,0.0059125987,-0.09499914,0.008547504,0.08916583,0.056068216,-0.055827294,-0.033664033,0.11826656,-0.0539537,0.18643862,0.027225915,0.06884099,-0.08528774,0.013780914,-0.011115564,-0.057458457,-0.047498625,-0.025296103,-0.11006703,0.102090076,0.055812456,0.05566287,0.1063569,-0.1902663
-0.11211976,0.060143083,-0.099758714,-0.023088083,0.05785927,-0.08323326,-0.011308934,0.01260487,0.039088283,-0.05259826,-0.022931695,-0.024252916,0.013762917,0.032031782,-0.07177299,0.08785974,0.09023505,0.115194626,-0.022906909,-0.02801064,0.10003209,0.043050718,-0.043487135,0.142948,-0.09217986,0.11026243,0.062239967,0.11567011,0.036475506,0.028198903,0.01606401,-0.14608467,0.1701934,-0.10452579,0.054640718,-0.105044894,0.15274659,-0.11201475,-0.12735987,0.015077823,-0.13673589,-0.15579984,-0.072343856,0.04278796,0.043684132,0.032391556,0.01817639,-0.012611374,-0.19643047,0.15254343,-0.09732102,0.0780714,0.10965031,0.085858755,-0.12434746,-0.1587444,-0.048639927,0.10026298,0.09897644,-0.09618781,-0.043624327,0.086095706,-0.03149448,-0.04759045,0.14696272,0.12003898,-0.115218036,-0.09995132,0.08440124,0.049793296,-0.092230335,0.069980524,-0.045169808,0.12217199,-0.056601517,-0.11314561,0.040994756,0.07477667,0.03931232,-0.042357173,-0.09704261,0.13338766,0.103468955,-0.10835833,-0.10112515,0.050453614,0.17397006,-0.11293436,0.035688404,-0.010546151,0.09821245,-0.05962471,0.06858314,-0.10028642,-0.15024237,0.06736243,-0.036298644,-0.038624536,-0.012700598,-0.10385762,0.06061083,-0.13000353,0.03967319,-0.079066835,-0.10415937,0.10420509,-0.049047984,0.043292254,0.016188946,0.019393792,0.09925357,0.010513317,0.1105621,-0.042877145,0.14620566,0.013540682,-0.034475684,0.027500303,0.05208244,-0.10024097,0.19416803,-0.034134347,-0.11636344,-0.056805275,0.05848047,-0.048338216,0.041470584,0.059517782
-0.0857601,0.10864945,-0.047983773,-0.042623337,0.09354374,-0.04143495,-0.081093125,-0.02822564,-0.056151688,-0.0055925124,0.027463717,0.09062134,-0.0016748304,0.02690477,0.000238306,0.058944467,0.11501175,0.12992997,-0.0660653,-0.052031506,0.067337714,0.08719177,-0.08948033,0.08458706,-0.1514427,0.09428109,-0.0145979915,0.12798925,0.075402744,0.044022772,-0.07558069,-0.08127043,0.14751115,-0.14914906,0.020643817,-0.071658626,0.0747383,-0.13185441,-0.16054088,0.075327694,-0.035424285,-0.11036054,-0.0022353816,-0.0074674203,0.050063737,-0.09037557,-0.07883496,0.04794825,-0.13203152,0.15694904,-0.11542875,0.1868336,0.122075364,0.050283767,-0.090321645,-0.09953883,0.0024890916,0.026739877,0.047198612,-0.03824503,0.007474605,0.14295457,-0.022730706,-0.14980675,0.14219993,0.10608617,-0.11928407,-0.11466933,0.07067766,0.1216904,-0.0563011,-0.01846638,0.009190433,0.1021896,-0.032326117,-0.06406641,0.13082206,0.01968782,0.11459917,0.011740428,-0.13162185,0.09280737,0.040818233,-0.04598333,-0.10414346,0.03725793,0.17644921,-0.09110565,-0.023456506,-0.092122056,0.012331652,-0.012228243,0.08633074,-0.017953195,-0.16835836,0.08171047,-0.084303126,-0.041053995,-0.11266927,-0.08317806,0.016694222,-0.17772163,0.09910335,-0.12033131,-0.09161665,0.034966853,-0.072777264,0.07648582,0.04702068,-0.011664187,0.065791994,0.13141064,0.0645421,0.042604193,0.095265426,0.02779591,-0.106116295,0.009579388,-0.0005420358,-0.1602523,0.16534409,-0.05173418,-0.11128253,0.027480114,0.047647897,0.028412668,0.09351941,0.010542136
