Emb_0,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,Emb_8,Emb_9,Emb_10,Emb_11,Emb_12,Emb_13,Emb_14,Emb_15,Emb_16,Emb_17,Emb_18,Emb_19,Emb_20,Emb_21,Emb_22,Emb_23,Emb_24,Emb_25,Emb_26,Emb_27,Emb_28,Emb_29,Emb_30,Emb_31,Emb_32,Emb_33,Emb_34,Emb_35,Emb_36,Emb_37,Emb_38,Emb_39,Emb_40,Emb_41,Emb_42,Emb_43,Emb_44,Emb_45,Emb_46,Emb_47,Emb_48,Emb_49,Emb_50,Emb_51,Emb_52,Emb_53,Emb_54,Emb_55,Emb_56,Emb_57,Emb_58,Emb_59,Emb_60,Emb_61,Emb_62,Emb_63,Emb_64,Emb_65,Emb_66,Emb_67,Emb_68,Emb_69,Emb_70,Emb_71,Emb_72,Emb_73,Emb_74,Emb_75,Emb_76,Emb_77,Emb_78,Emb_79,Emb_80,Emb_81,Emb_82,Emb_83,Emb_84,Emb_85,Emb_86,Emb_87,Emb_88,Emb_89,Emb_90,Emb_91,Emb_92,Emb_93,Emb_94,Emb_95,Emb_96,Emb_97,Emb_98,Emb_99,Emb_100,Emb_101,Emb_102,Emb_103,Emb_104,Emb_105,Emb_106,Emb_107,Emb_108,Emb_109,Emb_110,Emb_111,Emb_112,Emb_113,Emb_114,Emb_115,Emb_116,Emb_117,Emb_118,Emb_119,Emb_120,Emb_121,Emb_122,Emb_123,Emb_124,Emb_125,Emb_126,Emb_127
0.05511455,-0.07686674,0.03453934,0.119407706,-0.008986197,0.090353474,0.17341366,-0.009160366,0.045622073,-0.04902754,-0.11596894,-0.036154117,0.06853172,-0.12337722,-0.13991037,0.11517672,-0.038199544,-0.03321151,-0.07712733,-0.029775724,0.03246874,-0.04961255,-0.11749956,0.11811657,0.044151083,0.082759485,-0.0045189923,-0.17220743,-0.032751366,-0.010983373,-0.07570299,0.2367486,0.24649489,-0.088232905,0.11311748,-0.061668444,0.1283103,-0.044592123,-0.043573543,-0.07332913,0.14276238,0.04341203,-0.10517209,-0.007912502,-0.119512655,-0.12937047,0.16346493,-0.050373975,-0.064977765,-0.061230063,0.09899912,-0.032700412,-0.04600581,-0.028636914,0.031166451,-0.19453967,-0.029962705,0.02136176,-0.10273981,0.025540337,-0.074086964,-0.029166179,0.041620985,-0.021181539,-0.032635216,0.04764059,0.0630866,0.0072838413,0.13120593,0.080468364,0.007714596,-0.05625923,-0.092839025,-0.013224635,-0.15674505,-0.08365281,0.13705105,0.03337227,0.070980646,-0.051442135,-0.22006784,0.05751978,0.046363294,-0.059879616,-0.020652147,-0.096562445,0.082437,-0.08935513,-0.0020840887,-0.014474571,0.03992234,-0.022798691,-0.031654183,-0.008156542,-0.039129514,-0.03802513,-0.01994739,-0.08355136,0.04490903,0.082194686,-0.041485947,-0.048846126,-0.11985737,-0.0375834,-0.011222291,0.018874347,0.09079909,-0.1195914,0.06840233,0.07838002,-0.039437287,0.15084553,-0.14840098,-0.027893512,0.0636125,-0.13725173,-0.04066176,0.024276441,0.017032573,0.19251394,0.07199707,-0.11045552,0.07050983,-0.10487299,-0.06885365,-0.027564833,0.100369886,0.1336351
-0.064348824,0.12254303,-0.056989986,-0.0944424,0.12503222,-0.06569668,-0.16112278,-0.064868696,-0.11721769,0.09515434,0.10817802,0.10777754,-0.119194135,0.102557376,0.06868839,-0.06561263,0.11765152,0.08945872,-0.10622361,-0.1598793,0.035548158,0.14310211,-0.15924866,0.0042936034,-0.1402068,0.09154675,-0.04320587,0.13034317,0.07750042,0.066693164,-0.08878412,-0.008746089,0.099615626,-0.1251209,-0.066431366,-0.032897774,-0.0034817804,-0.12946652,-0.09728435,0.10334289,-0.0020979817,-0.029661182,0.038526934,-0.096928746,0.04818848,-0.10231803,-0.11720529,0.07319373,-0.029817246,0.06905504,-0.0789762,0.11919935,0.0041809324,0.0060036406,0.038022365,0.048035793,-0.02100265,-0.04596385,0.08319502,-0.030487714,0.06365085,0.12641804,-0.036993973,-0.13062912,0.11664288,-0.0030064152,-0.07903266,-0.1313905,-0.004415141,0.122826144,0.0378625,-0.10616692,0.083866596,0.059063554,0.07148366,0.00392825,0.10089207,-0.09846049,0.14931655,0.049346462,-0.02529823,-0.020554354,-0.031804144,0.010706941,-0.06487331,0.049949005,0.059351075,0.03642074,-0.107089266,-0.09949641,-0.08167522,0.07120818,0.10286931,0.06290413,-0.09563811,0.10655399,-0.10493736,-0.075761475,-0.15640377,-0.0053959596,-0.110454276,-0.110616714,0.13916256,-0.0972079,-0.06162258,-0.030461904,-0.0805675,0.069665655,0.06829962,-0.028041948,-0.012762186,0.110059455,0.035862654,0.14556377,0.06512982,0.04499608,-0.12552232,-0.004619949,-0.005052009,-0.12180742,0.0487634,-0.06721867,-0.11949825,0.10966653,0.12521556,0.06844599,0.13313007,-0.10544098
0.050329346,-0.08387738,0.06892956,-0.06710698,0.0012316317,0.019195963,-0.029140875,-0.02431661,-0.08786832,0.13519539,0.08748062,0.11396413,-0.08269103,0.035695124,0.10879044,-0.1197896,-0.085009076,-0.058156576,-0.035267286,-0.06345933,-0.08268504,0.082570426,-0.02804754,-0.117783815,0.030051468,-0.05680085,-0.066834345,-0.07520055,0.055765886,0.035269074,-0.090050004,0.13566887,-0.14468838,-0.006595629,-0.086872175,0.08616576,-0.078147486,0.045092095,0.07906433,0.09671572,0.19517279,0.11467157,0.050231893,-0.09252469,-0.013276246,-0.085730016,-0.09623883,0.016843084,0.19660574,-0.14131977,0.005652333,0.03855841,-0.13930792,-0.0785087,0.18716773,0.14706619,0.009795923,-0.10894361,-0.055450138,0.03149372,0.035707418,-0.0154859265,-0.004817767,0.018371329,-0.053858783,-0.1475409,0.094712906,0.06735976,-0.028833326,0.04373276,0.098106675,-0.1414466,0.081048876,-0.11744854,0.13401856,0.11965501,-0.0030810873,-0.09411818,0.011676263,0.078676045,-0.011400184,-0.10786567,-0.10227843,0.13484415,0.010166731,-0.021336576,-0.16829123,0.16010591,-0.101080514,-0.021541717,-0.09713619,0.14092158,-0.020428395,0.1711146,0.07681904,-0.025945026,-0.0108606545,0.017684937,-0.036044464,0.12907849,-0.11560868,0.09480557,0.048010822,0.048153725,0.093132064,-0.13047199,-0.018261012,-0.07764716,0.03994597,-0.0021180906,-0.12689649,0.06602595,-0.12862188,0.13229088,-0.12047285,-0.034387182,-0.044485506,0.007217749,0.007281943,0.039976135,-0.13959174,-0.007985192,0.034715906,0.108753316,-0.021089774,0.09855406,0.0027084888,-0.067258336
0.06882681,-0.14483228,0.058064524,0.13432522,-0.112622604,0.109208256,0.16359118,0.05074118,0.091723464,-0.11698393,-0.10751859,-0.093274385,0.12612312,-0.118275754,-0.1044574,0.11532562,-0.08339721,-0.056601144,0.05175149,0.1348996,0.008285532,-0.13256963,0.12247653,0.047659505,0.07646002,-0.07843454,0.045516178,-0.11522501,-0.04701243,-0.055802997,0.07103831,0.08471598,-0.0006925453,0.080903105,0.13230704,-0.021598747,0.084227435,0.10392316,0.049051035,-0.10843736,0.050294723,0.017522486,-0.0878901,0.07947405,-0.0947774,0.041592475,0.13342296,-0.10914513,-0.0073626474,-0.058552377,0.08870959,-0.1083485,0.043359224,0.03255776,-0.05713367,-0.104665,0.0017712476,0.045887515,-0.10566095,0.034987193,-0.073154375,-0.10303293,0.10116131,0.09163101,-0.12057506,0.027882375,0.10452063,0.082567126,0.040472824,-0.05416187,-0.07495414,0.041016575,-0.12087288,-0.003289317,-0.15104766,-0.075139396,-0.009440871,0.12573378,-0.08634545,-0.086039014,-0.06536928,0.0702055,0.07158069,-0.06431743,0.030070495,-0.08994451,-0.008841502,-0.079833746,0.12970287,0.08010655,0.07989818,-0.059114758,-0.112019815,-0.09709542,0.09873701,-0.08537422,0.06057871,0.023994518,0.13264175,0.012739711,0.10575541,0.06550258,-0.18041018,0.06437556,0.04702487,0.05434553,0.08791158,-0.08394055,-0.028310157,0.06746226,0.027467668,-0.05042034,-0.041498758,-0.12315852,-0.0024853237,-0.087200835,0.10922151,0.023744565,0.041649085,0.17132445,-0.003098867,-0.0024227293,0.13756122,-0.13037404,-0.13656716,-0.08418837,-0.123027205,0.12622528
-0.014426975,-0.06831078,-0.00021908816,0.09070456,-0.068837896,0.0066245487,0.16357893,0.076604545,0.13244037,-0.09442816,-0.06127311,-0.017518735,0.13622247,-0.077390105,-0.11277676,0.15490852,-0.020851124,0.010464859,0.096379116,0.118231915,0.05436051,-0.07966438,0.11357161,0.07234101,0.03508634,-0.020327436,0.097961545,-0.026387729,-0.011603988,-0.0031319205,0.09947129,-0.09884009,0.0140506,0.07056729,0.118413515,-0.079250775,0.15464367,0.056707527,0.01506724,-0.06689085,-0.058972817,-0.07220192,-0.12794901,0.07189925,-0.023044765,0.08260385,0.16289367,-0.09704694,-0.12638934,0.011697978,-0.0046946798,-0.10062938,0.13452627,0.104184866,-0.20511793,-0.14499839,-0.053108834,0.073947705,-0.011946023,-0.029098084,-0.09610838,-0.08151224,0.063656196,0.09052793,-0.024343956,0.10217306,-0.025801742,0.026785871,0.05359647,-0.009363011,-0.14316057,0.08743826,-0.08184542,0.09045404,-0.1564892,-0.09014596,-0.018881505,0.1574817,-0.12613903,-0.059446488,-0.051284052,0.11219323,0.16020845,-0.043552544,-0.046204083,-0.028776426,0.04195349,-0.07884915,0.13140175,0.07926907,0.13211104,-0.04518131,-0.051894676,-0.17324288,-0.0058535514,-0.05652381,0.11762032,0.032596517,0.15780471,-0.05469216,0.15895557,0.047269728,-0.085451804,0.023476763,0.04406194,0.11793854,0.021547372,-0.031867262,-0.028294135,0.04063471,0.08673305,-0.07554882,0.05590275,-0.13080174,0.042918712,-0.05854571,0.08779841,0.016608482,0.095864385,0.0005522962,0.07279153,-0.00904125,0.031756807,-0.13930078,-0.099171266,-0.05579467,-0.12339922,0.109698005
-0.00038174415,-0.0888878,0.016640468,0.079315886,-0.09597598,0.033165548,0.14528258,0.056945298,0.13512354,-0.12696472,-0.11106679,-0.1505173,0.14920852,-0.10224625,-0.12337173,0.1198993,-0.07415595,-0.012597026,0.08899969,0.1573015,0.029296502,-0.10025192,0.13799891,0.07483182,0.092507765,-0.035755683,0.07599952,-0.06958539,-0.052848484,-0.045870315,0.09203573,-0.07058052,-0.006392538,0.06814869,0.095571145,-0.032715846,0.08724108,0.052441604,0.045943294,-0.136151,-0.06404429,-0.034987435,-0.089175306,0.119876824,-0.040524527,0.10190773,0.12792721,-0.08874303,-0.057753257,0.02781292,0.031764153,-0.07407653,0.07873249,0.05880146,-0.12928973,-0.11206697,-0.019306766,0.09190001,-0.029344345,-0.026282312,-0.08384329,-0.0928753,0.044758998,0.099078074,-0.06604302,0.07115186,0.022714926,0.07651608,0.03216578,-0.090721644,-0.11063586,0.1450898,-0.12481055,0.019721055,-0.13726397,-0.08398068,-0.07415858,0.13883294,-0.13164195,-0.077461466,-0.04411758,0.094752565,0.099248156,-0.09676354,0.0075367466,-0.019618059,0.019080644,-0.08214227,0.14875172,0.10708916,0.11270887,-0.09357079,-0.08928732,-0.14155796,0.019734677,-0.06738021,0.07051861,0.047837112,0.14711149,-0.05792746,0.15711193,0.05204953,-0.11933249,0.066358835,0.025511919,0.119522,0.0626808,-0.03839494,-0.059106585,0.03801207,0.07025744,-0.087629676,0.04191189,-0.1357589,0.020467881,-0.040549047,0.100276396,0.008390378,0.040420018,0.07321015,0.038839392,0.034686413,0.088310376,-0.14033915,-0.121907465,-0.10643368,-0.12015818,0.094437644
0.078866005,-0.13154237,0.08214413,0.06895701,-0.1405883,0.0948332,0.16120687,0.057169255,0.04993813,-0.08766406,-0.08738384,-0.040065043,0.039248887,-0.09752184,-0.003668157,0.02830093,-0.18188615,-0.09796427,0.06796592,0.12669963,-0.069306456,-0.123292044,0.15156968,-0.039782383,0.12876134,-0.116834804,0.011172768,-0.11816572,-0.0512178,-0.05533501,0.03838456,0.07183896,-0.14676692,0.114050336,0.0539475,0.07456171,-0.028280314,0.1253696,0.10873886,-0.051324565,0.07605997,0.09704629,-0.0021112263,0.059882965,-0.025386924,0.061557636,0.09160889,-0.08156004,0.08222092,-0.13977137,0.09902825,-0.13841657,-0.07268747,-0.04632973,0.050265025,-0.0046527493,0.018203197,-0.0010942627,-0.09655438,0.04868504,-0.049381655,-0.1175354,0.024604302,0.13899042,-0.120632045,-0.0380471,0.096272655,0.16552038,-0.017809933,-0.12126197,0.0005481699,0.061195344,-0.08238088,-0.105653435,-0.03250689,0.05655199,-0.08112551,0.045760177,-0.14201666,-0.014063825,0.024413437,-0.006669189,-0.0046533155,0.055351928,0.062736906,-0.083169825,-0.13012931,-0.0009343561,0.07580099,0.076998435,0.019262476,-0.040102735,-0.09917556,0.017887162,0.12145708,-0.11140676,0.09447311,0.068542406,0.14557037,0.06000781,0.096144214,0.12795994,-0.16517259,0.10033122,0.107024305,-0.003768589,0.10384534,-0.1046079,-0.058677096,0.035388093,-0.0101352455,-0.0676121,-0.119734846,-0.060306873,-0.104252465,-0.034350388,0.114388436,-0.004421459,0.0017566634,0.14179328,-0.09152038,0.07682663,0.099883646,-0.053066924,-0.14411278,-0.022832843,-0.14174885,0.06796801
-0.08033293,0.124014586,-0.084428474,-0.07000039,0.11040125,-0.07713288,-0.12750827,-0.05418166,-0.10048825,0.07589772,0.10868251,0.104271136,-0.10664108,0.12594546,0.05324773,-0.06476986,0.1278372,0.103799745,-0.10374399,-0.15799621,0.051889803,0.14143856,-0.1726636,-0.012969837,-0.13560225,0.11108944,-0.012066166,0.099203266,0.07646055,0.08266767,-0.08138557,-0.036236268,0.076554455,-0.12766464,-0.053631883,-0.047163844,0.00925119,-0.15746744,-0.10806821,0.09303663,-0.06488841,-0.031399105,0.039895333,-0.09784619,0.050593246,-0.09448861,-0.09975273,0.064883724,-0.0445879,0.121372044,-0.077745974,0.093780935,0.030841062,0.00994091,0.042330198,0.054357845,-0.033688884,-0.036074117,0.072875224,-0.037918765,0.051504634,0.12561573,-0.028398747,-0.09676715,0.109117135,-0.019075427,-0.09150305,-0.16172175,0.015358848,0.13876787,0.004214351,-0.0933822,0.07878372,0.09269441,0.09824864,-0.0060647666,0.1069472,-0.06170108,0.1536736,0.033605233,-0.011471252,-0.020479023,0.0010252327,0.0060908073,-0.05510432,0.042982604,0.06830669,0.021576358,-0.11496016,-0.10871186,-0.052543532,0.07231533,0.106545836,0.067546755,-0.087101534,0.12769671,-0.11211343,-0.07887121,-0.13508163,-0.008332005,-0.11130911,-0.11081035,0.14100218,-0.09986184,-0.08756406,0.020655442,-0.056718163,0.06423073,0.07125516,-0.004746343,-0.0001797097,0.09264972,0.06723097,0.12568772,0.0980852,0.030569706,-0.13180555,-0.002820185,-0.003474807,-0.115125425,0.07570932,-0.07565053,-0.15305017,0.076790534,0.1271866,0.064595684,0.11804071,-0.09616272
-0.06684075,0.10851981,-0.029061839,-0.0756095,0.05533565,-0.06100931,-0.15670238,-0.05832592,-0.16105877,0.090918966,0.104569614,0.1315657,-0.15100251,0.113149814,0.07565889,-0.054181263,0.09312502,0.09124436,-0.13031642,-0.15602508,-0.025864992,0.14642729,-0.15566209,-0.05516839,-0.1194312,0.05372774,-0.06351781,0.120740116,0.101610534,0.076265745,-0.06743198,-0.0028887633,0.044271566,-0.14514048,-0.084387876,-0.009285145,-0.01990025,-0.11159388,-0.11021015,0.12870774,-0.0045789257,-0.023654208,0.07642209,-0.10534907,0.05563541,-0.07031984,-0.11991495,0.046277314,-0.009035541,0.0482876,-0.088641375,0.14079638,0.0035394398,0.0027177855,0.071759075,0.09742647,0.012873885,-0.05466534,0.051009323,-0.010980066,0.027571768,0.16938633,-0.06000758,-0.13892016,0.16200952,-0.029006593,-0.0659466,-0.12531893,-6.1424726e-05,0.06082969,0.050197296,-0.16974737,0.106864,-0.014413957,0.089740664,0.056887414,0.07507572,-0.10499719,0.12959144,0.07172588,-0.04860728,0.010571504,-0.041498657,0.037749518,-0.05088566,0.046655003,0.016310863,0.032703348,-0.12060437,-0.10247629,-0.060594086,0.09701055,0.11428172,0.12509923,-0.04069355,0.1332635,-0.11075303,-0.05419962,-0.11759042,4.9018863e-06,-0.062401354,-0.13057941,0.09726982,-0.06834793,-0.06910989,-0.050240304,-0.06539378,0.04779007,0.09501667,-0.03392884,0.0040374305,0.11213321,-0.04434227,0.13301034,0.041312918,0.041291673,-0.11287108,0.02025672,-0.0033382582,-0.093884915,0.035147034,-0.049780823,-0.16471083,0.08937798,0.064046904,0.08016498,0.09384341,-0.09533605
-0.11034463,0.114260726,-0.09857248,-0.05313364,0.12829678,-0.07208308,-0.11624084,-0.029901365,-0.039666917,0.030025557,0.055323098,0.059788253,-0.022629123,0.06817253,0.013012228,0.004379235,0.13760807,0.103962794,-0.07358671,-0.11629936,0.09401639,0.09770096,-0.11207853,0.06739018,-0.14918627,0.107241936,0.0022835592,0.15392722,0.08112283,0.065640494,-0.037841883,-0.07952327,0.13800499,-0.13157943,-0.007151662,-0.10724614,0.07165398,-0.16101323,-0.11197043,0.07241893,-0.075176686,-0.10297044,-0.0049077175,-0.04494334,0.045592103,-0.058657404,-0.0820142,0.045317642,-0.11374025,0.14244832,-0.10915599,0.14066702,0.11319479,0.05815273,-0.051187787,-0.043756228,-0.03291557,0.030708876,0.084782965,-0.076513946,0.014220926,0.12509781,-0.041807465,-0.116149314,0.140265,0.070785314,-0.12711231,-0.15532786,0.04562976,0.11626172,-0.04104402,-0.024940586,0.03473724,0.10918868,0.009474025,-0.0700282,0.10596299,-0.014357931,0.10133023,0.0060218005,-0.07570953,0.08055309,0.04319935,-0.07802545,-0.11025766,0.059792377,0.1611334,-0.0438807,-0.019891785,-0.08856998,0.00931586,0.00825042,0.11579567,-0.021839399,-0.14287852,0.11889791,-0.099634655,-0.07244244,-0.08504027,-0.073047236,-0.03728438,-0.12873371,0.12443109,-0.10539179,-0.11632166,0.061395545,-0.09574065,0.07095488,0.055461872,0.0036690987,0.04227234,0.08278078,0.084354624,0.06294588,0.11670526,0.028027678,-0.088988036,0.0064130817,0.023087744,-0.13592479,0.16282986,-0.061359774,-0.14970809,0.022345351,0.12275799,0.020814637,0.09913644,-0.020035041
-0.043160044,-0.06628754,-0.061747678,-0.10147253,-0.11922533,0.00905937,0.1524492,0.03889113,0.09143333,-0.16873744,-0.18488774,-0.032308407,0.10038138,-0.11854633,-0.1975428,-0.13283592,0.10386671,0.0404797,0.036796547,-0.112723924,-0.021851348,-0.102423996,0.16188833,0.13002348,-0.012641012,0.08500158,0.08746231,-0.07939815,0.005819334,-0.059787102,-0.06516578,0.035713725,0.011340731,-0.1179902,0.08385957,-0.01564083,0.18272884,-0.12616275,-0.03681982,-0.12803897,-0.12505864,0.09936444,-0.026233708,0.04277013,-0.014377854,0.048113152,0.11831652,-0.05821078,-0.09418973,0.20044225,0.013504999,0.14952657,-0.024777742,0.095738694,-0.044619124,-0.062878,-0.06831101,0.1353912,-0.07736402,-0.07520252,-0.121165514,-0.047148064,0.012343352,-0.06603467,0.0038613752,0.094433986,-0.15666595,0.058073435,0.04750669,0.038676858,-0.05631726,0.1059751,-0.08129266,0.050261192,-0.047153328,-0.004026329,0.062585905,0.043286838,-0.035158582,-0.08105621,-0.14367165,0.092395,0.13096245,-0.06481677,-0.035545632,-0.008425853,0.08069339,-0.1246244,0.013426228,-0.023810461,0.054453403,-0.13176566,0.002432328,-0.040281072,-0.08908886,0.029831614,-0.03710105,-0.07527121,0.21761976,-0.0017136268,0.060421947,-0.07817266,0.016923029,0.026910204,-0.01582091,0.12714584,0.10391748,0.031765793,-0.021583078,0.05779245,0.10295436,-0.09039375,0.080651216,-0.02288355,-0.008176292,-0.056002535,-0.053011503,0.11427455,0.099693075,-0.04269646,0.14026636,-0.02520382,-0.042038955,-0.06747194,-0.15684657,-0.07516816,-0.028170012,0.008293178
-0.074971765,0.1143436,-0.070143536,-0.09776467,0.14454386,-0.08761155,-0.1329255,-0.058138553,-0.10744973,0.086191334,0.09389409,0.12852256,-0.08864012,0.09997492,0.054956704,-0.049391672,0.11294843,0.08264835,-0.09723378,-0.19041856,0.04132135,0.13391578,-0.14342742,0.012484311,-0.13874352,0.090534136,-0.038377058,0.13498263,0.08459901,0.060454264,-0.085826956,-0.023953937,0.11696769,-0.1362984,-0.06154952,-0.035530444,0.02675013,-0.136345,-0.10718751,0.12207032,0.007975371,-0.042569384,0.021985224,-0.08618944,0.0724075,-0.096368834,-0.12022617,0.08519881,-0.048031572,0.06296126,-0.09003899,0.14727993,0.039053947,0.00013963942,0.03716137,0.031977203,-0.001962276,-0.025198614,0.071612485,-0.039116304,0.05038789,0.14355852,-0.044936884,-0.14128198,0.12113003,0.0033464741,-0.09440788,-0.121250264,0.021331526,0.14905573,0.04290771,-0.084488034,0.110020034,0.05215795,0.071981624,0.024446657,0.09835232,-0.0821206,0.1435371,0.06071684,-0.06093978,-0.010271547,-0.027103864,0.016621932,-0.06323358,0.064234704,0.08771833,0.0072869454,-0.09462858,-0.10894312,-0.057054,0.07548772,0.09980074,0.06900666,-0.090422034,0.08879582,-0.09694599,-0.051882256,-0.120712504,-0.025599763,-0.10412516,-0.1065176,0.10650375,-0.10656467,-0.08498651,-0.024770379,-0.08836384,0.063137785,0.071547575,-0.03842287,-0.0133710215,0.10935605,0.02036968,0.09813875,0.06298142,0.046672553,-0.12247253,0.012174585,-0.00611467,-0.13083448,0.07803576,-0.056954198,-0.14546637,0.09720751,0.1213046,0.080433086,0.14137527,-0.062204186
-0.028014371,0.06742075,-0.001968976,-0.106243156,0.10680222,-0.023407111,-0.14243364,-0.06003013,-0.14224455,0.10902155,0.111886635,0.1549051,-0.14357153,0.0877392,0.1064929,-0.116248295,0.07382623,0.025945118,-0.09079473,-0.13658693,-0.0076648914,0.13005759,-0.11367833,-0.07012673,-0.09069871,0.046876434,-0.07296338,0.09347923,0.076584615,0.041607123,-0.1353974,0.072357126,0.013551102,-0.11698877,-0.08577602,0.02578363,-0.06922148,-0.08218982,-0.048222076,0.12055189,0.08224266,0.029816354,0.066765666,-0.12091504,0.017250594,-0.1199224,-0.12639026,0.10714676,0.046301,0.019312283,-0.042454552,0.12498898,-0.048650607,-0.05105339,0.107343204,0.087357394,-0.00046270137,-0.09616309,0.037591513,-0.0033752727,0.08469952,0.10007996,-0.020827752,-0.11893201,0.08083153,-0.031156981,-0.025794568,-0.063289635,-0.04226873,0.09727762,0.07216835,-0.12849888,0.1011163,-0.009976444,0.09949503,0.08345749,0.0731757,-0.14535238,0.14395303,0.08196641,0.010358843,-0.06814288,-0.09782016,0.05369853,-0.0487704,0.03288947,-0.013148274,0.0772895,-0.1557735,-0.10480682,-0.11978095,0.0778046,0.08804583,0.12632556,-0.06258675,0.08749231,-0.08283022,-0.039529063,-0.14347059,0.04718617,-0.1412282,-0.068462186,0.12643085,-0.07872209,-0.001578309,-0.11391278,-0.07695761,0.056788743,0.056896266,-0.025559677,-0.066518374,0.108297616,-0.031446557,0.1536144,-0.028798802,0.030242894,-0.13944907,0.014805901,-0.015614037,-0.09269312,-0.023703959,-0.05360541,-0.056478683,0.13443744,0.110809356,0.10982754,0.13510837,-0.10115546
0.0988633,-0.09748035,0.09812223,0.0014148256,-0.12839907,0.09874133,0.0687973,0.011270106,-0.013926572,0.07229024,0.0346557,-0.0008336102,0.028078413,-0.123403735,0.03512686,-0.09420121,-0.15198067,-0.113313064,0.041314818,0.058834963,-0.08265777,-0.032794673,0.059218608,-0.11987414,0.116118714,-0.1626314,-0.025709039,-0.15017669,-0.01888975,-0.021048311,-0.07159154,0.15485027,-0.14936177,0.06498452,-0.060217507,0.13611077,-0.09862388,0.12062522,0.1098731,-0.022897515,0.15181217,0.143681,0.07305486,-0.024866158,-0.062604845,-0.022564376,0.005902203,-0.020099595,0.16277246,-0.12701821,0.12432268,-0.10333663,-0.14652607,-0.087354735,0.13148709,0.029655876,0.0092160385,-0.09230662,-0.098459594,0.09942723,0.010415029,-0.121685445,0.044510644,0.038800582,-0.09955597,-0.12479661,0.08280445,0.11301341,-0.077008754,-0.03020511,0.09893814,-0.040094078,0.002681025,-0.15732065,0.07639994,0.118427664,-0.04256141,-0.046049196,-0.043716114,0.041490685,0.060765117,-0.10528832,-0.055806294,0.11251201,0.077583134,-0.101855256,-0.12646528,0.13157938,-0.027085466,0.02726086,-0.08456455,0.033265144,-0.069986545,0.06084095,0.12679769,-0.09560475,0.05774677,0.022380784,0.03143422,0.14420503,-0.034042105,0.120123416,-0.023545522,0.02505656,0.15652215,-0.12270107,0.08554815,-0.04730103,-0.026160032,-0.00033768167,-0.084734224,0.033206522,-0.1706764,0.056339674,-0.15378362,-0.03340295,0.00013483963,-0.0075497916,-0.033811282,0.091900684,-0.14135996,0.041163847,0.06763266,0.01630124,-0.08885743,0.023345815,-0.050224382,-0.024795035
